Step,AgentID,ticketsCount,campaign_impact_factor,hasWonImpactFactor,prize_wins,new_order_count
73,4,,3.0,4.3,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",73
73,5,,2.8000000000000007,1.6,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",1
73,6,,3.0,4.5,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",73
73,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",73
73,8,,3.0,2.9000000000000004,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",69
73,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",44
73,10,,3.0,4.3,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",19
74,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",74
74,2,,3.0,5.0,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",74
74,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",74
74,4,,3.0,4.3,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",74
74,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",1
74,6,,3.0,4.5,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",74
74,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",74
74,8,,3.0,2.9000000000000004,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",70
74,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",45
74,10,,3.0,4.3,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",19
75,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",75
75,2,,3.0,5.0,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",75
75,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",75
75,4,,3.0,4.3,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",75
75,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",1
75,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",75
75,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",75
75,8,,3.0,2.9000000000000004,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",71
75,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",46
75,10,,3.0,4.3,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",20
76,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",76
76,2,,3.0,5.0,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",76
76,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",76
76,4,,3.0,4.3,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",76
76,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",1
76,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",76
76,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",76
76,8,,3.0,2.9000000000000004,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",72
76,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",47
76,10,,3.0,4.3,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",21
77,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",77
77,2,,3.0,5.0,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",77
77,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",77
77,4,,3.0,4.3,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",77
77,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",1
77,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",77
77,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",77
77,8,,3.0,2.9000000000000004,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",73
77,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",48
77,10,,3.0,4.3,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",22
78,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",78
78,2,,3.0,5.0,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",78
78,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",78
78,4,,3.0,4.3,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",78
78,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",1
78,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",78
78,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",78
78,8,,3.0,2.9000000000000004,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",74
78,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",49
78,10,,3.0,4.8,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",23
79,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",79
79,2,,3.0,5.0,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",79
79,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",79
79,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",79
79,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",2
79,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",79
79,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",79
79,8,,3.0,2.9000000000000004,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",75
79,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",50
79,10,,3.0,4.8,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",24
80,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",80
80,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",80
80,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",80
80,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",80
80,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",2
80,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",80
80,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",80
80,8,,3.0,2.9000000000000004,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",76
80,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",51
80,10,,3.0,4.8,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",25
81,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",81
81,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",81
81,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",81
81,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",81
81,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",2
81,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",81
81,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",81
81,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",77
81,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",52
81,10,,3.0,4.8,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",26
82,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",82
82,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",82
82,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",82
82,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",82
82,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",3
82,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",82
82,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",82
82,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",78
82,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",53
82,10,,3.0,5.5,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",26
83,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",83
83,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",83
83,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",83
83,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",83
83,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",3
83,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",83
83,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",83
83,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",79
83,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",54
83,10,,3.0,5.5,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",26
84,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",84
84,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",84
84,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",84
84,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",84
84,5,,3.0,2.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",3
84,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",84
84,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",84
84,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",80
84,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",55
84,10,,3.0,5.5,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",27
85,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",85
85,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",85
85,3,,3.0,5.499999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",85
85,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",85
85,5,,3.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",3
85,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",85
85,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",85
85,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",81
85,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",56
85,10,,3.0,5.5,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",28
86,1,,3.0,3.3,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",86
86,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",86
86,3,,3.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",86
86,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",86
86,5,,3.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",3
86,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",86
86,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",86
86,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",82
86,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",57
86,10,,3.0,5.5,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",29
87,1,,3.0,3.9,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",87
87,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",87
87,3,,3.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",87
87,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",87
87,5,,3.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",3
87,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",87
87,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",87
87,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",83
87,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",58
87,10,,3.0,5.5,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",30
88,1,,3.0,3.9,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",88
88,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",88
88,3,,3.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",88
88,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",88
88,5,,3.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",3
88,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",88
88,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",88
88,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",84
88,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",59
88,10,,3.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",30
89,1,,3.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",89
89,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",89
89,3,,3.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",89
89,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",89
89,5,,3.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",3
89,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",89
89,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",89
89,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",85
89,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",60
89,10,,3.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",31
90,1,,3.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",90
90,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",90
90,3,,3.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",90
90,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",90
90,5,,3.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
90,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",90
90,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",90
90,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",86
90,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",61
90,10,,3.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",32
91,1,,3.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",91
91,2,,3.0,5.6,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",91
91,3,,3.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",91
91,4,,3.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",91
